"Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations
"January 30, 2016",Oklahoma,Hartshorne,"Lakeview Drive",1,0,N/A
"January 30, 2016",Maryland,Baltimore,"400 block of N. Athol Avenue",1,0,N/A
"January 30, 2016",Georgia,Atlanta,"Meadowglen Village Lane",1,0,N/A
"January 29, 2016",Alabama,Hartselle,N/A,1,0,N/A
"January 25, 2016",Texas,Baytown,"4100 block of Tumbleweed",2,0,N/A
"January 25, 2016",Tennessee,Crossville,"2009 N Main St",1,0,N/A
"January 25, 2016",Kentucky,"White Plains","Farmers Crossing Road",1,0,N/A
"January 24, 2016",Missouri,Kennett,"800 block of Emerson Street",1,0,N/A
"January 23, 2016","New York",Brooklyn,"45th Street",1,0,N/A
"January 23, 2016",Alaska,"Iliamna (Kokhanok)",N/A,1,0,N/A
"January 22, 2016",Florida,"Delray Beach (West Delray Beach)","8000 block of Sawpine Drive",1,0,N/A
"January 22, 2016",Arkansas,"Little Rock","211 Dortch Loop",1,0,N/A
"January 22, 2016",Virginia,Williamsburg,"1300 block of Richmond Road",1,0,N/A
"January 22, 2016",Arkansas,"North Little Rock","200 block of Dortch Loop",1,0,N/A
"January 20, 2016",Michigan,Flint,"1300 block of Columbia Lane",1,0,N/A
"January 20, 2016",Florida,"Volusia (county)","Maytown Road",1,0,N/A
"January 20, 2016",Indiana,Charlestown,"Sycamore Drive and Cottonwood Lane",1,0,N/A
"January 20, 2016",Louisiana,"New Orleans","5600 block of Red Maple Drive",1,0,N/A
"January 19, 2016",Texas,"Liberty (county)","County Road 4893",1,0,N/A
"January 19, 2016",Texas,Cypress,"15400 block of Redbud Berry Way",1,0,N/A
"January 18, 2016",Washington,"Spokane (Spokane Valley)","14121 E. Sinto",1,0,N/A
"January 17, 2016",Missouri,"Saint Louis (St Louis)","5300 block of Patton Ave",1,0,N/A
"January 17, 2016",Kentucky,Louisville,"43rd Street and Broadway",1,0,N/A
"January 16, 2016",Louisiana,"Baton Rouge","1915 Birch Street",1,0,N/A
"January 16, 2016",Texas,Houston,"5203 Dumfries Drive",1,0,N/A
"January 15, 2016",Louisiana,Pineville,"810 Main Street",1,0,N/A
"January 14, 2016",Maine,Windham,"Brookhaven Drive",1,0,N/A
"January 14, 2016",Pennsylvania,Hummelstown,"200 block of West Main Street",1,0,N/A
"January 12, 2016",Ohio,Cincinnati,"1200 block of Blanchard Avenue",1,0,N/A
"January 12, 2016",Ohio,Jackson,"775 Spangenburg Road",1,0,N/A
"January 12, 2016","South Carolina",Lancaster,"1800 block of John Everall Road",1,0,N/A
"January 11, 2016",Michigan,"Suttons Bay","First Street",1,0,N/A
"January 11, 2016",Pennsylvania,Duncannon,"11D Rebecca Drive",1,1,N/A
"January 10, 2016","North Carolina",Lumberton,"2200 block of Martin Luther King Jr. Drive",1,0,N/A
"January 9, 2016",Kentucky,Louisville,"400 block of N. 34th Street",1,0,N/A
"January 9, 2016",Alabama,Auburn,"400 block of Webster Road",1,0,N/A
"January 9, 2016",Indiana,"North Liberty","67100 block of Sage Road",1,0,N/A
"January 9, 2016",Alabama,Mobile,"2100 block of Agate Avenue",1,0,N/A
"January 9, 2016","North Carolina",Leland,"500 block of Creekview Lane",1,0,N/A
"January 8, 2016",Illinois,Morris,"2400 block of Oakland Circle",1,0,N/A
"January 7, 2016",Ohio,"Mc Comb","4190 Township Road 135",1,0,N/A
"January 7, 2016",Wisconsin,"Rice Lake","5 1/2 West Eau Claire Street",2,0,N/A
"January 6, 2016",Georgia,"Union City","4735 Jonesboro Road",1,0,N/A
"January 5, 2016",Oregon,"Cottage Grove","200 block of Sixth Street",1,0,N/A
"January 5, 2016",Mississippi,Oxford,"110 Old Taylor Road",1,0,N/A
"January 5, 2016",Texas,Henderson,"208 U.S. Highway 79 N",1,0,N/A
"January 4, 2016",Iowa,"Delaware (county)","155th Avenue",1,0,N/A
"January 4, 2016",Tennessee,Memphis,"1400 block of Briercrest Lane",2,1,N/A
"January 4, 2016",Colorado,Trinidad,"806 E. Goddard Avenue",1,0,N/A
"January 2, 2016",Iowa,Nashua,"110 St. Lawrence Street",1,0,N/A
"January 2, 2016",Alabama,Huntsville,"5000 block of Kyle Lane",1,0,N/A
"January 2, 2016",Virginia,Warsaw,"Suggetts Point",1,0,N/A
"January 1, 2016",Oklahoma,Altus,"1200 block of West Wingfield",1,0,N/A
"December 31, 2015",Arizona,Chandler,"Loop 101 and Chandler Boulevard",1,0,N/A
"December 31, 2015","South Carolina",Gaffney,N/A,1,0,N/A
"December 31, 2015",Mississippi,"Rolling Fork","68 Frontage Road",1,0,N/A
"December 30, 2015",Georgia,Lithonia,"4500 block of Idlewood Park",1,0,N/A
"December 29, 2015",Florida,"Saint Cloud","10th Street",1,0,N/A
"December 28, 2015",Alaska,Bethel,N/A,1,0,N/A
"December 27, 2015",Minnesota,Duluth,"300 block of West Faribault Street",1,0,N/A
"December 26, 2015",Texas,Burnet,"157 Harold Dr",1,0,N/A
"December 26, 2015",Arkansas,"Clark (county)",N/A,1,0,N/A
"December 24, 2015",Tennessee,Nashville,"400 block of Wilclay Drive",1,0,N/A
"December 23, 2015","New Mexico","Rio Rancho","300 block of Aldaba Circle",1,0,N/A
"December 22, 2015",Wisconsin,Beloit,"212 8th Street",1,0,N/A
"December 22, 2015",Florida,Miami,"10600 block of Southwest 27th Street",1,0,N/A
"December 21, 2015",Pennsylvania,"Chester (Eddystone)","1200 block of Saville Ave",1,0,N/A
"December 21, 2015",Pennsylvania,Pittsburgh,"200-block of Mathilda Street",3,0,N/A
"December 21, 2015",Missouri,"Poplar Bluff","500 section of County Road 42222",1,0,N/A
"December 20, 2015",Pennsylvania,Eddyville,"1200 block of Saville Avenue",1,0,N/A
"December 19, 2015",Louisiana,Thibodaux,"117 Violet St",1,0,N/A
"December 19, 2015",Mississippi,Magee,N/A,1,0,N/A
"December 19, 2015",Nebraska,Omaha,"12441 Miami St.",1,0,N/A
"December 18, 2015",Louisiana,Patterson,"Grandwood Drive",1,0,N/A
"December 17, 2015","South Dakota","Lower Brule",N/A,1,0,N/A
"December 17, 2015",Illinois,Belleville,"1800 block of Dalton Dr",1,0,N/A
"December 17, 2015",Michigan,Detroit,Ferguson,1,0,N/A
"December 16, 2015",Florida,"Dade City","21st Street and Powerline Road",1,0,N/A
"December 15, 2015",Virginia,"Front Royal","Nez Perce Way",1,0,N/A
"December 13, 2015",Mississippi,Natchez,"Mount Carmel Road",1,0,N/A
"December 13, 2015",Idaho,"Coeur D Alene (Coeur D'alene)","N 3rd St and E Indiana Ave",1,0,N/A
"December 13, 2015",Missouri,"Kansas City","Interstate 435 and Winner Road",1,0,N/A
"December 12, 2015",Oklahoma,Lawton,"5214 Rogers Lane",1,0,N/A
"December 12, 2015","North Carolina",Fayetteville,"6500 block of Wicklow Place",1,0,N/A
"December 12, 2015",Florida,Tampa,"4611 E Whiteway Drive",1,0,N/A
"December 11, 2015",Louisiana,"Terrebonne (county)","Jennings Lane",1,0,N/A
"December 11, 2015",Kansas,"South Hutchinson","107 East Avenue B",1,0,N/A
"December 10, 2015",Wyoming,"Natrona (county)","Coal Mountain Road",1,0,N/A
"December 10, 2015",Texas,"Universal City","300 block of Madrid",1,0,N/A
"December 9, 2015",Illinois,"Hoffman Estates","2800 block of Greens Point Parkway",1,0,N/A
"December 9, 2015",Texas,Dallas,"4900 block of South Buckner Boulevard",1,0,N/A
"December 8, 2015",Washington,Puyallup,"900 block of 18th Avenue Southwest",1,0,N/A
"December 7, 2015",Arkansas,Kingston,N/A,1,0,N/A
"December 7, 2015",Kansas,"Jefferson (county)","150th and Wallace Rd.",1,0,N/A
"December 5, 2015",Colorado,Englewood,"South Santa Fe Drive",1,0,N/A
"December 4, 2015",Louisiana,"Baton Rouge","2323 Spain St",1,0,N/A
"December 4, 2015",Utah,"Spanish Fork (Lake Shore)",N/A,1,0,N/A
"December 3, 2015",Texas,"Webb (county)","Farm to Market 2050 Rd",1,0,N/A
"November 29, 2015",Wisconsin,Spencer,"900 block of Century Road",1,0,N/A
"November 29, 2015",Minnesota,"Itasca (county)","E. Natures Trail",1,0,N/A
"November 29, 2015","North Carolina","Wayne (county)","Capps Bridge Road",1,0,N/A
"November 28, 2015","New York",Rome,"519 West Dominick",1,0,N/A
"November 28, 2015",Georgia,Atlanta,"1041 Martin Street SE",1,0,N/A
"November 28, 2015",Arkansas,Jonesboro,"710 N. Caraway Road",1,0,N/A
"November 27, 2015",Florida,"West Palm Beach","1601 W 37th St",1,0,N/A
"November 25, 2015",California,Paradise,"Pearson Road",1,0,N/A
"November 25, 2015",Wisconsin,Hayward,"Gurno Lake Road",1,0,N/A
"November 24, 2015",Ohio,Toledo,"100 block of East Carleton",0,2,N/A
"November 23, 2015",Wisconsin,"Mount Morris","24th Road and Brown Deer Ave",1,0,N/A
"November 22, 2015",Wisconsin,Caledonia,N/A,1,0,N/A
"November 21, 2015",Tennessee,Goodlettsville,"452 Moss Trail",1,0,N/A
"November 21, 2015",Colorado,Denver,N/A,1,0,N/A
"November 20, 2015",Kansas,"Overland Park","8900 block of Reeder Road",1,0,N/A
"November 19, 2015",Virginia,Bohannon,"The Long Ln and Myrtle Grove Ln",1,0,N/A
"November 19, 2015",Florida,"Saint Lucie (county)","7160 Maidstone Dr.",1,0,N/A
"November 19, 2015",Louisiana,"Saint Gabriel (Iberville)","Stassi Rd.",1,0,N/A
"November 18, 2015",Arkansas,"Little Rock","3401 Lamar Street",1,0,N/A
"November 17, 2015",Arkansas,Benton,"Nelson Court",1,0,N/A
"November 16, 2015",Oregon,Albany,"Millersburg Dr NE and Sedona Rd",1,0,N/A
"November 16, 2015",Maine,Bath,"Route 1",1,0,N/A
"November 15, 2015",Pennsylvania,York,"200 block of North Richland Avenue",1,0,N/A
"November 15, 2015","South Carolina","Rock Hill","Amelia Avenue",1,0,N/A
"November 14, 2015","South Dakota","Rosebud (Yankton Indian Reservation)",N/A,1,0,N/A
"November 14, 2015",Arkansas,Lockesburg,"376 Arkansas 24",1,0,N/A
"November 12, 2015","New York",Bronx,"363 East 171st Street",1,0,N/A
"November 11, 2015",Georgia,Jackson,"500 block of Carr Avenue",1,0,N/A
"November 9, 2015",Michigan,Detroit,"6600 block of Barton Street",1,0,N/A
"November 7, 2015",Florida,Tampa,"Church Avenue",1,0,N/A
"November 7, 2015",Wisconsin,"De Pere","1107 Chicago Street",1,0,N/A
"November 7, 2015",California,"Los Angeles","3500 block of Cesar Chavez Avenue",1,0,N/A
"November 4, 2015",Nebraska,Imperial,N/A,1,0,N/A
"November 2, 2015",Connecticut,Stamford,"Merrell Avenue",1,0,N/A
"November 2, 2015",Tennessee,Clarksville,"400 block of Georgetown Road",1,0,N/A
"November 1, 2015",Alabama,Talladega,"Jackson Trace Road",1,0,N/A
"October 31, 2015",Illinois,Aurora,"1300 block of Valayna Drive",1,0,N/A
"October 31, 2015",Indiana,Decatur,"7400 N. Monmouth Road",1,0,N/A
"October 30, 2015",Texas,Houston,"16410 North Freeway",1,0,N/A
"October 27, 2015",Georgia,Acworth,"1059 Athena Court",1,0,N/A
"October 26, 2015","North Carolina","Pitt (county)","Stantonsburg Road.",1,0,N/A
"October 26, 2015","North Carolina",Hendersonville,"158 Golden Eagle Way",1,0,N/A
"October 26, 2015","New York",Buffalo,N/A,1,0,N/A
"October 26, 2015",Virginia,Chesterfield,"8700 block of Hull Street Road",1,0,N/A
"October 26, 2015",Illinois,Decatur,"100 block of South Calhoun Street",1,0,N/A
"October 25, 2015",Colorado,"Colorado Springs","2800 block of Concord Street",1,0,N/A
"October 24, 2015","South Dakota","Sioux Falls","4425 W. Briggs Drive",1,0,N/A
"October 24, 2015",Arkansas,"Jefferson (county)",N/A,1,0,N/A
"October 23, 2015",Louisiana,Alexandria,N/A,1,0,N/A
"October 22, 2015",Kansas,Wichita,"800 block of S. San Pablo",1,0,N/A
"October 19, 2015",California,Stockton,"3300 block of Zamora Way",1,0,N/A
"October 19, 2015",Illinois,Champaign,"600 block of West Beardsley Avenue",1,1,N/A
"October 19, 2015",Texas,Donna,"500 block of South 25th Street",1,0,N/A
"October 18, 2015",Illinois,Effingham,"3200 block of South Banker Street",1,0,N/A
"October 17, 2015",Ohio,Pandora,"13915 Road 3",1,0,N/A
"October 17, 2015",Georgia,Dallas,"400 block of Fairview Drive",1,1,N/A
"October 17, 2015",Illinois,Chicago,"1000 block of North Francisco Avenue",1,0,N/A
"October 17, 2015",Idaho,Meridian,"2300 block of E. Franklin Road",1,0,N/A
