"Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations
"December 27, 2014","North Carolina",Graham,"Red Head Tail",0,1,N/A
"December 27, 2014",Indiana,Greenwood,"600 block of Pine Lake Drive",0,1,N/A
"December 26, 2014",Florida,Bradenton,"NW 21st Terrace",0,1,N/A
"December 26, 2014",Idaho,Castleford,N/A,0,1,N/A
"December 14, 2014",Tennessee,Memphis,"3300 block of Aden Street",0,1,N/A
"December 5, 2014",Texas,Killeen,"800 Kern Rd",0,1,N/A
"November 30, 2014",Texas,Houston,"4702 West Magnum Rd.",0,1,N/A
"November 29, 2014",Texas,Houston,"4700 block of West Mangum Road",0,1,N/A
"November 29, 2014",Texas,Rice,N/A,0,1,N/A
"November 22, 2014","New York",Brooklyn,"580 Sutter Avenue",0,1,N/A
"November 21, 2014",Washington,"Lake Stevens","600 block of East Lakeshore Drive",0,1,N/A
"November 21, 2014",Kansas,Marion,N/A,0,1,N/A
"November 20, 2014",Wisconsin,Milwaukee,"3600 block of N. 12th St.",0,1,N/A
"November 15, 2014",Pennsylvania,"Sharon Hill","1400 block of Calcon Hook Road",0,1,N/A
"November 15, 2014",Oklahoma,Velma,N/A,0,1,N/A
"November 14, 2014",Mississippi,"Bay St. Louis","Bay Oaks Drive",0,1,N/A
"November 12, 2014",Florida,Deland,"Parsons Avenue",0,1,N/A
"November 9, 2014",Georgia,Atlanta,"Celebration Court",0,1,N/A
"November 7, 2014",Louisiana,"Baton Rouge","Spedale Street",0,1,N/A
"November 3, 2014",Maryland,Baltimore,"4400 block of Pen Lucy Road",0,1,N/A
"November 3, 2014","West Virginia","White Sulphur Springs","Tuckahoe Road",0,2,N/A
"October 29, 2014",Michigan,Detroit,"18400 block of Algonac",0,1,N/A
"October 27, 2014",Michigan,Detroit,"6200 block of Minnock",0,1,N/A
"October 27, 2014","South Carolina",Aiken,"161 Nautilus Street",0,1,N/A
"October 22, 2014",Indiana,Kokomo,"406 Fawn Drive",1,1,N/A
"October 18, 2014",Pennsylvania,"Gibson Township",N/A,0,1,N/A
"October 11, 2014","North Carolina",Jacksonville,"Northview Court",0,1,N/A
"October 11, 2014",Tennessee,Winchester,"45 Living Oak Lane",0,1,N/A
"October 5, 2014",Mississippi,McComb,"3000 block of Gradyville Road",0,1,N/A
"October 1, 2014","North Carolina","Rutherford County","164 Helen's Lane",0,1,N/A
"September 30, 2014",Delaware,Wilmington,"Cliffside Court",0,1,N/A
"September 29, 2014",Pennsylvania,Williamsport,"2nd and Locust Street",0,1,N/A
"September 29, 2014",Indiana,Indianapolis,"9000 block of East 39th Place",0,1,N/A
"September 25, 2014",Pennsylvania,Saltsburg,"Elders Ridge Road",0,1,N/A
"September 20, 2014","South Carolina",Columbia,"100 block of East Lake Trail",0,1,N/A
"September 17, 2014",Alaska,"Delta Junction",N/A,0,1,N/A
"September 17, 2014",Alabama,Birmingham,"2700 block of 35th Avenue North",0,3,N/A
"September 13, 2014","North Carolina",Charlotte,"Bank Street",0,1,N/A
"September 13, 2014",Virginia,"Virginia Beach","5800 block of Echingham Drive",0,1,N/A
"September 11, 2014",California,Oakland,"2600 block of 77th Avenue ",0,1,N/A
"September 5, 2014",Texas,Humble,"200 block of Moonshine Hill",0,1,N/A
"September 4, 2014",Florida,Middleburg,"2530 Blanding Blvd",0,4,N/A
"September 1, 2014",Tennessee,Rutledge,"329 Wildlife Way",0,1,N/A
"September 1, 2014",Virginia,Dinwiddie,"2100 block of Courthouse Road",0,1,N/A
"August 30, 2014",California,Georgetown,"Bottle Hill Road",0,1,N/A
"August 26, 2014",Michigan,"Battle Creek",N/A,0,1,N/A
"August 23, 2014",Florida,Milton,"4900 block of Trailer Park Court",0,1,N/A
"August 23, 2014",Idaho,Hayden,"9400 block of North Government Way",0,1,N/A
"August 22, 2014",Missouri,Wildwood,"18300 block of Rathbun Hills Road",0,1,N/A
"August 22, 2014",Illinois,Chicago,"4300 block of West Monroe Street",1,0,N/A
"August 19, 2014",Tennessee,Memphis,"3151 Ashwood St",0,1,N/A
"August 15, 2014",Kansas,Newton,"900 block of Cherry Hills Dr",0,1,N/A
"August 14, 2014",Georgia,Atlanta,"2973 Middleton Road NW",0,1,N/A
"August 11, 2014",Michigan,Detroit,"2900 block of Buena Vista",0,1,N/A
"August 10, 2014",Ohio,"Colerain Township","Impala Drive",0,1,N/A
"August 10, 2014",Texas,"Texas City",N/A,0,1,N/A
"August 10, 2014",Texas,Conroe,"1100 South Seventh",0,1,N/A
"August 7, 2014","North Carolina","Lake Waccamaw",N/A,0,1,N/A
"August 7, 2014",Texas,"Texas City",N/A,0,1,N/A
"August 7, 2014","West Virginia",Shinnston,"Bridge Street ",0,1,N/A
"August 6, 2014",Texas,Houston,"10100 Beechnut St",0,2,N/A
"August 6, 2014","North Carolina",Troutman,"Pilch Road",0,1,N/A
"August 5, 2014",Texas,"Fort Worth","600 block of Destin Drive",0,1,N/A
"August 4, 2014",Ohio,"Dayton (Trotwood)","1100 block of Graystone Drive",0,1,N/A
"August 4, 2014",Colorado,Pueblo,"3200 block of Colfax Avenue",0,1,N/A
"August 4, 2014","New York",Smithtown,"303 Devon Lane",0,2,N/A
"August 2, 2014",Nebraska,Omaha,"28th Street and Camden Avenue",0,1,N/A
"July 31, 2014",California,"Lake Tahoe","Lake Tahoe Blvd",0,1,N/A
"July 26, 2014",Texas,Belton,N/A,0,1,N/A
"July 21, 2014",Alabama,Birmingham,"5500 block of Avenue 0",0,1,N/A
"July 16, 2014",Ohio,Loveland,"1500 West Main Street",0,1,N/A
"July 16, 2014",Alabama,Anniston,"3900 block of Greenbrier Dear Road",0,1,N/A
"July 14, 2014",Missouri,"Kansas City","6000 block of Blue Hills Road",0,1,N/A
"July 10, 2014",Ohio,Spencer,"5700 Root Rd",0,1,N/A
"July 9, 2014",Alabama,Anniston,"3900 block of Greenbrier Dear Road",0,1,N/A
"July 9, 2014",Florida,Miramar,"4300 block of SW 132nd Way ",0,1,N/A
"July 7, 2014",Indiana,Indianapolis,"6201 Newberry Rd",0,1,N/A
"July 7, 2014","South Carolina","Saint Helena Island",N/A,0,1,N/A
"July 6, 2014",Tennessee,Chattanooga,N/A,0,1,N/A
"July 3, 2014",Florida,"West Palm Beach","137000 block of 59th Ct",0,1,N/A
"June 27, 2014",Texas,"Henderson County","FM 59",0,1,N/A
"June 26, 2014",Wyoming,"Sheridan County","State Highway 345 ",0,1,N/A
"June 19, 2014",Indiana,Muncie,"400 West Charles Street",0,1,N/A
"June 13, 2014",Texas,Odessa,"16000 block of S. Hwy 385",0,1,N/A
"June 13, 2014","New York",Albion,"341 Caroline St",0,1,N/A
"June 11, 2014",Alabama,Foley,N/A,0,1,N/A
"June 9, 2014",Virginia,Hopewell,"200 block of S. 8th Avenue",0,2,N/A
"June 5, 2014",Ohio,Ansonia,"600 East Canal Stree",0,1,N/A
"June 1, 2014",Louisiana,"New Orleans","I-10 East ",0,1,N/A
"June 1, 2014",Virginia,Richmond,"1400 block of Harwood Street",0,1,N/A
"May 18, 2014",Missouri,"New Florence",N/A,0,1,N/A
"May 17, 2014","North Carolina",Wadesboro,N/A,0,1,N/A
"May 17, 2014","North Carolina",Wadesboro,N/A,0,1,N/A
"May 12, 2014","South Carolina",Summerville,"West Richardson Avenue ",0,1,N/A
"May 12, 2014","South Carolina",Dillon,"South Third Avenue ",0,1,N/A
"April 20, 2014",Ohio,Middletown,N/A,0,1,N/A
"April 14, 2014",Georgia,Albany,"2706 North Slappey Boulevard",0,1,N/A
"April 7, 2014","West Virginia","Charleston (Cross Lanes)","Hurley Drive",0,1,N/A
"March 18, 2014",Utah,Richfield,"Main Street near 500 South ",0,1,N/A
"March 18, 2014",Utah,Richfield,"Main Street",0,1,N/A
"March 13, 2014",Alabama,Prattville,"Upper Kingston Road",0,1,N/A
"March 11, 2014",Indiana,Indianapolis,"2100 block of Mitthoeffer Rd",0,1,N/A
"March 7, 2014",Ohio,Reynoldsburg,"Tamar Ct",0,1,N/A
"March 5, 2014",California,Nuevo," 31000 block of Wolfskill Avenue",1,0,N/A
"March 3, 2014",Arizona,Amado,N/A,0,1,N/A
"March 1, 2014",Oklahoma,"Oklahoma City",N/A,0,2,N/A
"March 1, 2014",Texas,Dallas,N/A,0,1,N/A
"March 1, 2014",Pennsylvania,Butler,N/A,0,1,N/A
"February 22, 2014",Tennessee,Mosheim,"1300 Iron Bridge Road",0,1,N/A
"February 18, 2014",Alabama,Birmingham,N/A,0,1,N/A
"February 14, 2014",Texas,"Aransas Pass",N/A,0,1,N/A
"February 7, 2014",Alabama,Huntsville,"Charlotte Drive ",0,1,N/A
"February 6, 2014","North Carolina",Shelby,N/A,0,1,N/A
"January 24, 2014",Oklahoma,Verdigris,"8100 block of East Misty Morning Place",0,1,N/A
"January 21, 2014",Indiana,"Fort Wayne","2930 South Hanna Street ",0,1,N/A
"January 17, 2014",California,Fresno,"Turner Avenue",0,1,N/A
"January 16, 2014",Arizona,Avondale,"Dysart and Indian School",0,1,N/A
"January 11, 2014",Oregon,Gresham,"Southeast Marie ",0,1,N/A
"January 7, 2014",California,Fresno,"1600 block of N Maple",0,2,N/A
"January 1, 2014","South Carolina",Olanta,"Highway 301",0,1,N/A
"January 1, 2014",Indiana,"Fort Wayne","800 Growth Avenue",0,1,N/A
