"Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations
"September 28, 2016",Florida,Ocala,"400 block of Northwest Ninth Street",0,2,N/A
"September 26, 2016",Texas,Humble,"21219 Grand Linden Court",0,4,N/A
"September 26, 2016",Ohio,Cleveland,"3300 block of East 149th Street",0,2,N/A
"September 26, 2016",Michigan,Pontiac,"North Perry and Martin Luther King Boulevard",0,1,N/A
"September 26, 2016",Michigan,"Grand Rapids","1400 block of Eastern Avenue Southeast",1,1,N/A
"September 26, 2016","New York",Brooklyn,"Park Avenue and Hall Street",0,1,N/A
"September 26, 2016",Michigan,Jackson,"310 West Morrell Street",0,1,N/A
"September 26, 2016",Kentucky,Lexington,"3500 block of Gunbow Court",0,1,N/A
"September 26, 2016",Illinois,Chicago,"1300 block of South Kedzie Avenue",0,1,N/A
"September 26, 2016",Texas,Tyler,"2000 block of Carlyle Avenue",0,1,N/A
"September 26, 2016",Illinois,Chicago,"3500 block of West 57th Street",0,1,N/A
"September 26, 2016",Illinois,Chicago,"3800 block of West Roosevelt Road",0,2,N/A
"September 26, 2016",Alabama,Huntsville,"10th Ave.",0,1,N/A
"September 26, 2016",Illinois,"Chicago (Englewood)","1900 block of West Marquette",0,1,N/A
"September 26, 2016",Georgia,Norcross,"1400 block of Wingfoot Way",0,1,N/A
"September 26, 2016",Wisconsin,Milwaukee,"2800 block of North Holton Street",0,1,N/A
"September 25, 2016",Washington,Vancouver,"4501 S.E. Columbia Way",0,2,N/A
"September 25, 2016",Pennsylvania,Charleroi,"900 block of Fallowfield Avenue",0,2,N/A
"September 25, 2016",Alabama,Birmingham,"2nd Avenue and 43rd Street South",0,1,N/A
"September 25, 2016",Tennessee,"Nashville (Donelson)","209 Blue Hills Drive",0,1,N/A
"September 25, 2016",Illinois,Chicago,"200 block of South Leamington",0,1,N/A
"September 25, 2016","North Carolina","Rocky Mount","Pennsylvania Avenue",0,1,N/A
"September 24, 2016",Michigan,Flint,"600 block of Odette Street",0,2,N/A
"September 24, 2016",Utah,Sandy,"9575 S State St",0,2,N/A
"September 24, 2016",Illinois,Chicago,"11800 block of South Union",0,1,N/A
"September 24, 2016",Illinois,Chicago,"8000 block of South Kingston",0,1,N/A
"September 24, 2016",Illinois,Chicago,"5100 block of South Ada Street",0,1,N/A
"September 24, 2016",Pennsylvania,Pittsburgh,"5000 block of Stanton Avenue",0,2,N/A
"September 23, 2016",Iowa,"Des Moines",N/A,0,1,N/A
"September 23, 2016",Alabama,"Bessemer (Hueytown)","3069 Allison-Bonnett Memorial Drive",0,1,N/A
"September 23, 2016",Illinois,Chicago,"200 block of East 58th Street",0,1,N/A
"September 23, 2016",Missouri,"Saint Louis","1200 block of N. Euclid Avenue",0,1,N/A
"September 22, 2016",Texas,Austin,"5900 block of East Stassney Lane",0,1,N/A
"September 21, 2016",Louisiana,Marrero,"2000 block of Rue Racine",0,1,N/A
"September 21, 2016",Illinois,Chicago,"6300 block of South Cottage Grove",0,1,N/A
"September 21, 2016",Tennessee,Memphis,"Wells Station and Gray",0,1,N/A
"September 21, 2016",Pennsylvania,York,"West Newton and South West streets",0,1,N/A
"September 21, 2016",California,Berkeley,"Sacramento and Russell Streets",0,1,N/A
"September 20, 2016",Virginia,Manassas,"7791 Sudley Road",0,1,N/A
"September 20, 2016","North Carolina",Wilmington,"15th and Castle Streets",0,1,N/A
"September 20, 2016",Indiana,Gary,"700 block of West 25th Avenue",0,1,N/A
"September 20, 2016",Florida,Miami,"4725 Northwest 24th Avenue",0,1,N/A
"September 20, 2016","North Carolina",Durham,"700 block of Massey Avenue",0,2,N/A
"September 20, 2016",Alabama,Selma,"King Street and Dallas Avenue",0,1,N/A
"September 19, 2016",Florida,Jacksonville,"North Pearl and West 62nd Street",0,1,N/A
"September 19, 2016",Missouri,"Saint Louis","660 Rosedale Avenue",0,1,N/A
"September 18, 2016",Illinois,"Chicago (Englewood)","1200 block of West 71st Street",0,1,N/A
"September 18, 2016",Florida,Jacksonville,"West 9th Street and Myrtle Avenue",0,1,N/A
"September 18, 2016",Florida,Jacksonville,"2500 block of Robert Street",0,3,N/A
"September 18, 2016",Illinois,Chicago,"3900 block of West Cermak Road",0,1,N/A
"September 18, 2016",Ohio,"Cincinnati (Lincoln Heights)","931 Adams Street",0,4,N/A
"September 18, 2016",Illinois,Chicago,"3900 block of West Lexington",0,2,N/A
"September 18, 2016",Maryland,Baltimore,"1500 block of North Fremont",0,1,N/A
"September 18, 2016",Maryland,Baltimore,"900 block of Ashburton Street",0,1,N/A
"September 18, 2016",Illinois,Chicago,"6600 block of South Rhodes Avenue",0,1,N/A
"September 17, 2016",Texas,"San Antonio","Grant Avenue and Mariposa",0,1,N/A
"September 17, 2016",Illinois,Chicago,"5100 block of South Sawyer Street",0,2,N/A
"September 17, 2016",Florida,Miami,"20582 Southwest 119th Avenue",0,6,N/A
"September 17, 2016",Texas,"San Antonio",N/A,0,1,N/A
"September 17, 2016",Tennessee,Jackson,"Point-O-Woods Drive",0,1,N/A
"September 17, 2016",Illinois,Chicago,"1000 block of West 103rd Place",0,1,N/A
"September 16, 2016",Texas,"Harris (county)",N/A,0,1,N/A
"September 16, 2016",Georgia,"Morgan (county)","Hawkins Avenue",0,1,N/A
"September 16, 2016",California,"Santa Ana","400 block of South Birch Street",1,1,N/A
"September 16, 2016",California,"North Hills","Sepulveda Blvd and Chase St",0,1,N/A
"September 16, 2016",Connecticut,"New Haven","Winchester Avenue and Lilac Street",0,2,N/A
"September 15, 2016","North Carolina",Reidsville,"500 block of McCoy Street",0,2,N/A
"September 15, 2016",California,Oakland,"1600 block of 78th Avenue",0,1,N/A
"September 15, 2016",California,Oakland,"9900 block of Pippin Street",0,1,N/A
"September 15, 2016",Wisconsin,Milwaukee,"7878 N 60th Street",0,1,N/A
"September 15, 2016",California,Fresno,"2500 block of Fairmont",0,1,N/A
"September 14, 2016",Ohio,Cleveland,"East 70th Street and Hough Avenue",0,1,N/A
"September 14, 2016",Delaware,Wilmington,"2600 block of North Market Street",0,1,N/A
"September 14, 2016",California,Pomona,"2900 block of Hollander Street",0,1,N/A
"September 14, 2016",Virginia,Manassas,"9800 block Maury Lane",0,3,N/A
"September 14, 2016","North Carolina",Jacksonville,N/A,0,1,N/A
"September 14, 2016","South Carolina",Columbia,"169 Brook Pines Drive",0,2,N/A
"September 13, 2016",Maryland,Baltimore,"1300 block of North Carey Street",0,1,N/A
"September 13, 2016",Maryland,Baltimore,"700 block of Mello Court",0,1,N/A
"September 13, 2016","New Jersey",Trenton,"100 block of Pearl Street",0,3,N/A
"September 13, 2016",Indiana,"Fort Wayne","1723 E Wayne St",3,2,N/A
"September 13, 2016",Pennsylvania,Pittsburgh,"6th Street",0,1,N/A
"September 13, 2016",Washington,Seattle,"23rd Ave. and E. Cherry Street",0,1,N/A
"September 12, 2016",Maryland,Baltimore,"1500 block of North Fremont Street",0,1,N/A
"September 12, 2016",Florida,"Pompano Beach","800 block of Hammondville Road",0,1,N/A
"September 12, 2016",Nebraska,Omaha,"103rd and Seward Street",0,2,N/A
"September 11, 2016",Illinois,Chicago,"8900 block of South Justine Street",1,2,N/A
"September 11, 2016",Indiana,"Fort Wayne","3006 Holton Avenue",3,1,N/A
"September 11, 2016",Florida,Jacksonville,"5700 block of Lexington Avenue",0,3,N/A
"September 11, 2016",California,Napa,"First Street and Freeway Drive",0,1,N/A
"September 11, 2016",Illinois,"Chicago (Englewood)","6000 block of South Wood",0,1,N/A
"September 11, 2016",Arizona,Phoenix,"Buckeye and 83rd",0,2,N/A
"September 10, 2016",Maryland,Baltimore,"900 block of Ashburton Street",0,1,N/A
"September 10, 2016",Delaware,"New Castle","Del. 273 and Airport Road",0,1,N/A
"September 10, 2016",Illinois,"Chicago (Roseland)","10900 block of South Eberhart Avenue",0,1,N/A
"September 10, 2016",California,"Santa Ana","700 block of West Third Street",0,1,N/A
"September 10, 2016",Connecticut,Stamford,"Strawberry Hill Avenue",0,1,N/A
"September 10, 2016",California,Oakland,"2300 block of 25th Avenue",0,1,N/A
"September 10, 2016",California,Oroville,"2400 block of D Street",0,1,N/A
"September 10, 2016",Florida,Miami,"Northwest 5th Avenue and Northwest 7th Street",0,1,N/A
"September 10, 2016",Illinois,Chicago,"5500 block of West Ohio",0,1,N/A
"September 10, 2016",California,"Los Angeles (Watts)","1500 block of 92nd street",0,1,N/A
"September 10, 2016",California,"San Francisco","4700 block of Third Street",0,1,N/A
"September 9, 2016","New Jersey",Trenton,"100 East Paul Avenue",0,1,N/A
"September 9, 2016",Michigan,Detroit,"Seven Mile",0,3,N/A
"September 9, 2016",Pennsylvania,Philadelphia,"5th and Erie",0,3,N/A
"September 8, 2016",Texas,Alpine,"704 West Sul Ross Avenue",1,2,N/A
"September 8, 2016",Tennessee,Nashville,"Wildgrove Court",0,1,N/A
"September 8, 2016",Arkansas,"Hot Springs National Park (Hot Springs)","300 block of Lacey Street",1,4,N/A
"September 8, 2016",Pennsylvania,Pittsburgh,"3875 Perrysville Ave",0,1,N/A
"September 8, 2016",Utah,"Salt Lake City (Kearns)","5525 Cougar Lane",0,1,N/A
"September 7, 2016",Ohio,Cincinnati,"600 block of Dutch Colony Drive",0,2,N/A
"September 7, 2016",Louisiana,"New Orleans (River Ridge)","300 block of Bengal Road",1,1,N/A
"September 7, 2016",Florida,"Pembroke Pines","18200 block of Northwest Fifteenth Lane",0,1,N/A
"September 6, 2016",Ohio,Cleveland,"2800 block of East 122nd Street",0,1,N/A
"September 6, 2016",Illinois,Chicago,"2600 block of West Crystal",0,1,N/A
"September 6, 2016",Georgia,Atlanta,"Crogman and Lansing Streets SE",0,1,N/A
"September 5, 2016",Florida,Jacksonville,"West 34th and Pearce Street",0,1,N/A
"September 5, 2016",Georgia,Savannah,"1200 block of East 41st Street",0,1,N/A
"September 5, 2016",Kentucky,Lexington,"Augusta Drive",0,1,N/A
"September 5, 2016",Maryland,Baltimore,"2100 block of Aiken St.",0,1,N/A
"September 5, 2016","South Carolina","Fort Mill","Avenue of the Carolinas",0,1,N/A
"September 5, 2016",Pennsylvania,Reading,"600 block of Moss Street",0,4,N/A
"September 5, 2016",Louisiana,"New Orleans","Republic Street and Law Street",0,2,N/A
"September 5, 2016",Washington,Spokane,"East Cozza Drive and North Standard Street",0,1,N/A
"September 5, 2016",Illinois,Chicago,"2100 block of West Fargo Avenue",0,2,N/A
"September 5, 2016",Illinois,Chicago,"2700 block of West Lexington Avenue",2,3,N/A
"September 5, 2016",Ohio,"Ross (county)","52 Reservation Circle",0,1,N/A
"September 5, 2016",Kentucky,Louisville,"2100 block of Beuchel Bank Road",0,1,N/A
"September 4, 2016",Tennessee,Madison,"100 block of Tuckahoe Square West",0,1,N/A
"September 4, 2016",Ohio,Cincinnati,"Broadway and Mehring Way",0,1,N/A
"September 4, 2016",Georgia,Savannah,"Bull Street",0,1,N/A
"September 4, 2016",Ohio,"North Ridgeville","5300 block of Lear Neagle Road",0,1,N/A
"September 4, 2016",Illinois,Chicago,"1400 block of North Laramie",0,1,N/A
"September 4, 2016",Illinois,Chicago,"5200 block of West LeMoyne Street",0,1,N/A
"September 4, 2016",California,Stockton,"Dallas Avenue and Connecticut Ave",1,1,N/A
"September 4, 2016",Pennsylvania,"Pittsburgh (Hazelwood)","Winston Street",0,2,N/A
"September 4, 2016",Virginia,Norfolk,"1200 block of Underwood Avenue",0,1,N/A
"September 4, 2016",California,Bakersfield,"200 block of La Colina Drive",0,2,N/A
"September 3, 2016",Virginia,Richmond,"1300 block of Jennie Scher Road",0,1,N/A
"September 3, 2016",Delaware,Wilmington,"200 block of N. Franklin St.",0,1,N/A
"September 3, 2016",Ohio,Toledo,"2293 Kent St",0,1,N/A
"September 3, 2016",Illinois,Chicago,"4927 block of North Kenmore",0,2,N/A
"September 3, 2016",Illinois,Chicago,"100 block of North Parkside",0,1,N/A
"September 3, 2016",Illinois,Chicago,"5000 block of West Hirsch Street",0,1,N/A
"September 2, 2016",Pennsylvania,Johnstown,"Grove Avenue and Village Street",0,2,N/A
"September 2, 2016",Oklahoma,Tulsa,"4929 N. Peoria Avenue",0,1,N/A
"September 2, 2016",Texas,"Wichita Falls","5143 Kingston Drive",1,1,N/A
"September 1, 2016",Delaware,Wilmington,"300 block of W. 24th Street",0,1,N/A
"September 1, 2016",Michigan,Jackson,"1100 block of Adrian Street",0,1,N/A
"September 1, 2016",Virginia,"Newport News","35th and Marshall",0,2,N/A
"September 1, 2016",Illinois,Chicago,"500 block of North Central",0,1,N/A
"September 1, 2016",Illinois,"Chicago (Englewood)","6700 block of South Hermitage Avenue",0,1,N/A
"August 31, 2016",Texas,"San Antonio","2700 block of East Houston Street",0,2,N/A
"August 31, 2016",Tennessee,Memphis,"3200 block of Covington Pike",0,1,N/A
